painting,speaker,level,sentences,радость_model1,грусть_model1,страх_model1,гнев_model1,удивление_model1,радость_model2,грусть_model2,страх_model2,гнев_model2,удивление_model2,радость_model3,грусть_model3,страх_model3,гнев_model3,удивление_model3,радость_model4,грусть_model4,страх_model4,гнев_model4,удивление_model4
Кандинский,Алёна Л,Средний,"Ну если изначально отталкиваться от того, как я это трактовала, что вот там вот где-то деревушка, вот тут вот какие-то, не знаю, мирные жители, вот этот вот холл, то, ну, просто как будто бы какой-то… /// Я не уверена, что это можно вообще типа пытаться в какие-то конкретные образы заключить, потому что я не уверена, что тут автор отражает. /// Вот.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Ну не знаю, как будто бы какой-то такой… /// Типа не что-то сильно страшное надвигается, но такой непогожий, неприятный день. /// Ну вот сейчас, да, сейчас мнение поменялось.",1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Ну они, конечно, треугольники, но это что-то человекоподобное ощущается. /// Что-то едет или идёт. /// Вот.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Ну хотя, может, и есть вот эта вот башня, не знаю, или гора. /// Вот это… /// Ну они, конечно, треугольники, но это что-то человекоподобное ощущается.",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0
Кандинский,Алёна Л,Средний,"Ну, даже не то, чтобы тревога, а вот именно плохое предчувствие. /// Мне кажется, это немножечко разные вещи. /// Вот, потому что тревога, она всё-таки хоть какие-то мысли вызывает, а предчувствие, оно просто есть, и ты такой…",1.0,3.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Ну, сходу нет, я думаю. /// Да. /// Просто что-то такое.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Ну, это как бы предчувствие плохого, это скорее ближе к страху. /// Но страх слишком простая и понятная, и такая довольно яркая эмоция, относительно предчувствия. /// Вот.",1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,,,,,
Кандинский,Алёна Л,Средний,"Ну, я бы сказала, тревогу… /// Ну, даже не то, чтобы тревога, а вот именно плохое предчувствие. /// Мне кажется, это немножечко разные вещи.",1.0,3.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Потому что ну вот всё такое яркое, красочное, вот, такие жёлтые, зелёные, прикольненько, вот. /// Но если вот в эту часть посмотреть, она намного темнее, чем остальные части, и она такая. /// На фоне.",3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0
Кандинский,Алёна Л,Средний,Просто что-то такое. /// Затишье перед бурей. /// Немножечко.,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Скорее, может, какие-то холмы. /// Вот. /// Какие-то тут треугольники, меня очень смущают, какие-то фигуры, какие-то холмы.",1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Типа не что-то сильно страшное надвигается, но такой непогожий, неприятный день. /// Ну вот сейчас, да, сейчас мнение поменялось. /// Ну, я бы сказала, тревогу…",1.0,3.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Точнее, ты не знаешь, что будет дождь, но ты чувствуешь, что воздух такой очень сильно густой, и влажность сразу выше, у тебя начинает немножечко вот так вот болеть голова, потому что ты припец такой метеочувствительный, и ты чувствуешь, что ну вот-вот-вот, вот-вот, или ливанёт. /// И вот такое же чувство примерно от этой картины. /// Вот, как будто бы что-то такое сзади подбирается.",1.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0
Кандинский,Алёна Л,Средний,"Тяжело. /// Я не знаю, как описать общую композицию. /// Я не особо, в ней что-то вижу.",1.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,Что-то едет или идёт. /// Вот. /// Нет.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Чёт-чёт. /// Ну хотя, может, и есть вот эта вот башня, не знаю, или гора. /// Вот это…",1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0
Кандинский,Алёна Л,Средний,"Я думаю, тут нет… /// Чёт-чёт. /// Ну хотя, может, и есть вот эта вот башня, не знаю, или гора.",1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Я не знаю, как описать общую композицию. /// Я не особо, в ней что-то вижу. /// Скорее, может, какие-то холмы.",1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Я не особо, в ней что-то вижу. /// Скорее, может, какие-то холмы. /// Вот.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,"Я не уверена, что это можно вообще типа пытаться в какие-то конкретные образы заключить, потому что я не уверена, что тут автор отражает. /// Вот. /// Ну не знаю, как будто бы какой-то такой…",1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Кандинский,Алёна Л,Средний,"сильно смущает, её присутствие здесь. /// Меня очень смущает то, что ну здесь вот всё плавненько, всё растушёвано, красивенько. /// И здесь какие-то резкие тёмные линии, даже…",1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0
Кандинский,Арина Б,Средний,"А еще какие-то линии есть, которые… /// Смысл которых я не понимаю. /// Ммм…",1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,,,,,
Кандинский,Арина Б,Средний,Ааа… /// И вот как раз-таки ассоциации с этой картиной по номерам. /// Ну…,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,,,,
Кандинский,Арина Б,Средний,Ааа… /// Облака белогривые лошадки. /// Как-то так.,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,5.0,,,,,
Кандинский,Арина Б,Средний,"Ассоциируется с чем-то светлым. /// С чем-то приятным, возможно. /// Когда я перехожу сюда, здесь уже какой-то хаос.",3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,,,,,
Кандинский,Арина Б,Средний,"В целом, почему нет? /// Но с другой стороны, там все настолько ярко. /// Настолько, типа, разнообразно.",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,,,,,
Кандинский,Арина Б,Средний,"Возможно, сказывается. /// Вот… /// Тут…",1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,
Кандинский,Арина Б,Средний,Возможно… /// Возможно… /// С песенкой…,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Арина Б,Средний,Возможно… /// С песенкой… /// Ааа…,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Арина Б,Средний,"Вот тут домик, возможно, стоит. /// Или улитка ползет. /// Или лошадь вообще.",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Арина Б,Средний,"Вот этот переход… /// Возможно, сказывается. /// Вот…",1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,
Кандинский,Арина Б,Средний,Вот. /// Но смотреть на такое… /// Мне очень нравится.,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Арина Б,Средний,"Вот. /// Ну, типа, это просто как замечание какое-то и все. /// Вот этот переход…",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,
Кандинский,Арина Б,Средний,"Вот. /// Такие светлые оттенки, такое разнообразие. /// Мне нравятся в целом эти цвета.",4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Арина Б,Средний,"Вот… /// Тут… /// Смотря сюда, я чувствую какое-то спокойствие.",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Арина Б,Средний,И вот как раз-таки ассоциации с этой картиной по номерам. /// Ну… /// Не знаю.,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Арина Б,Средний,"И все очень как-то так гармонично смотрится. /// Мне такое сложно, дается. /// Мне кажется.",3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,
Кандинский,Арина Б,Средний,"И непонятно, зачем они, типа, здесь. /// Но в целом… /// Они добавляют как раз-таки фактурности к картине.",3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,
Кандинский,Арина Б,Средний,"И постепенно к левому верху переходит в более бурное разнообразие оттенков и более темное. /// Вот. /// Ну, типа, это просто как замечание какое-то и все.",1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,,,,,
Кандинский,Арина Б,Средний,"И у него, видишь, вот ножки всякие. /// Вот тут домик, возможно, стоит. /// Или улитка ползет.",2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Арина Б,Средний,"Или лошадь вообще. /// Кстати, на лошадь тоже похоже. /// Это тоже какие-то насекомые.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
